absolute_difference_similarity_1	absolute_difference_similarity_2	absolute_difference_similarity_3	absolute_difference_similarity_4	absolute_difference_similarity_5	absolute_difference_similarity_6	absolute_difference_similarity_7	absolute_difference_similarity_8	absolute_difference_similarity_9	absolute_difference_similarity_10	absolute_difference_similarity_11	absolute_difference_similarity_12	absolute_difference_similarity_13	absolute_difference_similarity_14	absolute_difference_similarity_15	absolute_difference_similarity_16	absolute_difference_similarity_17	absolute_difference_similarity_18
0.027410149574279785	0.2688358426094055				0.042627155780792236	0.04358142614364624	0.013938665390014648	0.095400869846344	0.043187737464904785	0.23689058423042297	0.29009485617280006	0.005320708267390728	0.3381806155666709	0.24560844898223877	0.17031067609786987	0.17488867044448853	0.20827800035476685
0.23488551378250122	0.05927395820617676	0.038867294788360596	0.07660806179046631	0.13681715726852417	0.09457707405090332	0.03310328722000122	0.3037732243537903	0.15487581491470337	0.072954922914505	0.3575373589992523	0.5663398951292038	0.49967406690120697	0.07012283802032471	0.0281907320022583	0.060636937618255615	0.24702739715576172	0.014659285545349121
0.06153477728366852	0.2330656796693802	0.043966710567474365	0.06958398222923279	0.0622517466545105	0.017606139183044434	0.45337432622909546	0.195670485496521	0.21237525343894958	0.5358695685863495	0.0915570855140686	0.15197402238845825	0.2843469977378845	0.04166698455810547	0.14555895328521729			
0.0545385479927063	0.00840669870376587	0.12061744928359985	0.09976202249526978	0.1353760063648224	0.0038067102432250977	0.0502336323261261	0.1380608081817627	0.06533747911453247	0.023944556713104248	0.009692847728729248	0.009308695793151855	0.02581697702407837	0.20828068256378174	0.10565638542175293	0.2497374415397644	0.03079184889793396	0.0818728506565094
0.09678846597671509	0.0703643262386322	0.16202116012573242	0.41201016306877136	0.19876140356063843	0.10072588920593262	0.13541531562805176	0.0526508092880249	0.010985493659973145	0.20959177613258362	0.14360561966896057	0.10162192583084106	0.11923563480377197				0.0493929386138916	0.0736926794052124
0.0497092604637146	0.08092343807220459	0.04628479480743408	0.03379416465759277	0.05676323175430298	0.040698230266571045	0.0867345929145813	0.0930742621421814	0.24445399641990662	0.26230528950691223	0.011607229709625244	0.02159816026687622	0.05793529748916626	0.1884518265724182	0.08847004175186157	0.1969108283519745	0.03202009201049805	0.1299152672290802
0.4800585210323334	0.05395454168319702	0.044984400272369385	0.02870631217956543	0.008431315422058105	0.037956416606903076	0.08790397644042969	0.010348379611968994	0.023346424102783203	0.06082957983016968	0.019595444202423096	0.01923060417175293	0.05420267581939697	0.04503822326660156	0.018832027912139893	0.009220004081726074	0.037209510803222656	0.07848352193832397
0.3020348846912384	0.05149024724960327	0.12399560213088989				0.45766450464725494	0.09178319573402405	0.1214170753955841	0.3224400281906128	0.04296219348907471	0.30912041664123535	0.20551520586013794	0.32793718576431274	0.25561851263046265	0.06150388717651367	0.27463459968566895	0.1657780408859253
0.011088907718658447	0.06266885995864868	0.08134347200393677	0.173678457736969	0.12155550718307495	0.08748835325241089	0.003883063793182373	0.010565400123596191	0.0023443102836608887	0.08333051204681396	0.03526073694229126	0.0026831626892089844	0.10432970523834229	0.0907437801361084	0.13757124543190002	0.0054451823234558105	0.2314791977405548	0.05564761161804199
0.045812249183654785	0.08751249313354492	0.03761184215545654	0.03822040557861328	0.0360720157623291	0.10888636112213135	0.06654882431030273	0.04511004686355591	0.0984950065612793	0.017909586429595947	0.07939976453781128	0.03558683395385742	0.13634628057479858	0.25773102045059204	0.04019510746002197	0.16948342323303223	0.12234479188919067	0.08218926191329956
0.14303892850875854	0.08360004425048828	0.029099702835083008	0.0018121004104614258	0.039938151836395264	0.023922383785247803	0.019895493984222412	0.02770322561264038	0.02017766237258911				0.0781484842300415	0.01721268892288208	0.0523563027381897	0.059248268604278564	0.03386050462722778	0.07245934009552002
0.09149211645126343	0.025249004364013672	0.26385751366615295	0.05351459980010986	0.1872752606868744	0.03905898332595825	0.08043670654296875	0.06877058744430542	0.05532628297805786	0.05516713857650757	0.139712393283844	0.027932941913604736	0.06190133094787598	0.21866834163665771	0.03465673327445984	0.08293256163597107	0.03352588415145874	
0.11069399118423462	0.04587292671203613	0.053698182106018066	0.02399665117263794	0.07179069519042969	0.12606936693191528	0.0239449143409729	0.006988465785980225	0.011018931865692139	0.04462611675262451	0.0662570595741272	0.036991655826568604	0.10311996936798096	0.01678776741027832	0.09036010503768921	0.40866008400917053	0.03364810347557068	
0.0978163480758667	0.06604516506195068	0.0670652985572815	0.07257592678070068	0.02524590492248535	0.015936970710754395					0.1079055666923523	0.0709260106086731	0.14733225107192993	0.1265752911567688	0.386128231883049	0.16222445666790009	0.17584505677223206	0.0390913188457489
0.16484276950359344	0.06172531843185425	0.0734775960445404	0.02894425392150879	0.2570793330669403	0.04833787679672241	0.0012583136558532715	0.04502075910568237	0.06615644693374634	0.16110020875930786	0.07106643915176392	0.33852607011795044	0.21498225629329681	0.00932079553604126	0.3202901631593704	0.019154995679855347	0.04506862163543701	0.2388506829738617
0.45334482192993164	0.20001906156539917	0.06230968236923218	0.1361413598060608	0.03723961114883423	0.12282735109329224	0.1904081404209137	0.06766891479492188	0.4059983193874359	0.10940766334533691	0.018947601318359375	0.05644863843917847	0.00934910774230957	0.04138743877410889	0.025145530700683594	0.030642688274383545	0.2184995710849762	0.19800779223442078
0.05025821924209595	0.12141120433807373	0.056708455085754395	0.0024223923683166504	0.05920141935348511	0.001067817211151123	0.013969838619232178	0.005620777606964111	0.02412658929824829	0.01781153678894043				0.07249295711517334	0.04838293790817261	0.018318355083465576	0.05446827411651611	0.011045873165130615
0.27177372574806213	0.0826532244682312	0.08886390924453735	0.4092182070016861	0.002074882388114929	0.35309651494026184	0.0085676908493042	0.027773618698120117	0.049706220626831055	0.14407265186309814	0.12287545204162598	0.017281413078308105	0.04666125774383545	0.04961460828781128	0.041518568992614746	0.1590086817741394	0.18474239110946655	0.0010167360305786133
0.15719401836395264	0.11588442325592041	0.008338883519172668	0.34446899592876434	0.12409305572509766	0.16026896238327026	0.0990138053894043	0.0517849326133728	0.025599181652069092	0.04651641845703125	0.06795376539230347	0.027810096740722656	0.24996811151504517	0.1084589958190918	0.001089930534362793	0.07177037000656128	0.04953742027282715	0.37858033180236816
0.03395116329193115	0.055868566036224365	0.07100903987884521	0.019208550453186035	0.005395829677581787	0.0003921985626220703	0.012210965156555176	0.04931533336639404	0.018989145755767822	0.025377929210662842	0.03156524896621704	0.062134623527526855	0.009520649909973145	0.024621546268463135	0.05523407459259033	0.031133949756622314	0.008674979209899902	0.0030013322830200195
0.03581899404525757	0.068084716796875	0.67830615863204	0.048586007207632065	0.47173555940389633	0.04234245419502258	0.19579577445983887	0.1885719895362854	0.13024240732192993	0.2261136770248413	0.2690650671720505	0.04466921091079712	0.3307724744081497	0.04606559872627258	0.09498482942581177	0.08688408136367798	0.05567920207977295	0.09839677810668945
0.20426425337791443	0.02894735336303711	0.02412182092666626	0.05672377347946167	0.20224225521087646	0.08386498689651489	0.12236231565475464	0.0020421743392944336	0.1516808271408081	0.2383914589881897	0.1470087766647339	0.010417759418487549	0.12523478269577026	0.148729145526886	0.23226165771484375	0.3327973186969757	0.28075310587882996	0.013732850551605225
0.03040844202041626	0.091830313205719	0.12142065167427063	0.05650290846824646	0.09922468662261963	0.2817888855934143	0.6633008718490601	0.0186479389667511	0.4422946274280548	0.056922316551208496	0.2773692309856415	0.038593441247940063	0.0867229700088501	0.1212272047996521	0.13081347942352295	0.07441490888595581	0.08256015181541443	0.0965861976146698
			0.16170072555541992	0.059551894664764404	0.0888788104057312	0.09395915269851685	0.012945592403411865	0.07543390989303589	0.04068934917449951	0.00433272123336792	0.1608717441558838				0.04346311092376709	0.022320091724395752	0.014367103576660156
0.1722925901412964	0.07301777601242065	0.08706766366958618	0.07236075401306152	0.048216938972473145	0.033837974071502686	0.05589497089385986	0.09669184684753418	0.14852118492126465	0.09818613529205322	0.07967042922973633	0.05162489414215088	0.021189749240875244	0.0425449013710022	0.009434223175048828	0.10793885588645935	0.09184679388999939	0.012734174728393555
0.020442187786102295	0.07115751504898071	0.0575556755065918	0.11495548486709595	0.009059011936187744	0.08653086423873901	0.01612997055053711	0.0367811918258667	0.050292134284973145	0.0006584525108337402	0.031752705574035645	0.01724410057067871	0.007302701473236084	0.02614140510559082	0.08823215961456299	0.0529366135597229	0.06979471445083618	0.1301698088645935
0.02160346508026123	0.05919700860977173	0.024737179279327393	0.007206261157989502	0.05646485090255737	0.007234156131744385	0.035561561584472656	0.00178605318069458	0.06802535057067871	0.012543439865112305	0.07311141490936279	0.00548321008682251	0.0740203857421875	0.0314289927482605	0.004183292388916016	0.06806021928787231	0.01260143518447876	0.009279251098632812
0.21066319942474365	0.3206809461116791	0.09889400005340576	0.4701016843318939	0.009623348712921143	0.21275797486305237	0.02763727307319641	0.10641896724700928	0.15445047616958618	0.10945266485214233	0.05471712350845337	0.010259866714477539	0.0716056227684021	0.005796968936920166	0.012491106986999512	0.03439372777938843	0.02115941047668457	0.00048667192459106445
0.061198890209198	0.12438815832138062	0.034266769886016846	0.0852881669998169	0.07862633466720581	0.06889516115188599	0.08949857950210571	0.1540260910987854	0.04010426998138428	0.15659993886947632	0.08681362867355347	0.17795944213867188	0.05679112672805786	0.03637087345123291	0.012910962104797363	0.07748746871948242	0.06804165244102478	0.05381658673286438
0.09456855058670044	0.05023235082626343	0.00796288251876831	0.5804876536130905	0.061926454305648804	0.5432908684015274	0.013522684574127197	0.01036900281906128	0.012840509414672852	0.24605554342269897	0.03009510040283203	0.19582664966583252	0.01662212610244751	0.0014609098434448242	0.0121690034866333	0.030861377716064453	0.03234809637069702	0.03008955717086792
0.2802203595638275	0.007460296154022217	0.11728835105895996	0.2873745560646057					0.035784587264060974	0.03178778290748596	0.4292466342449188	0.04208487272262573	0.15162789821624756	0.13560402393341064	0.14181458950042725	0.19461408257484436	0.01942288875579834	0.08734655380249023
0.1463007926940918	0.11970359086990356	0.013050854206085205	0.034598588943481445	0.15354681015014648	0.02830052375793457	0.03162139654159546	0.002306520938873291	0.01892709732055664	0.02092987298965454	0.12238383293151855	0.03131920099258423	0.10534310340881348	0.1009800136089325	0.3262021839618683	0.0996275544166565	0.032986342906951904	0.0014606714248657227
0.18888986110687256	0.0058228373527526855	0.02485877275466919	0.00799649953842163	0.07016873359680176	0.033946335315704346	0.009408950805664062	0.0018350481986999512	0.033141255378723145	0.00731736421585083	0.009297072887420654	0.025166094303131104	0.04919087886810303	0.019083499908447266	0.014447271823883057	0.03405874967575073	0.04820728302001953	0.0918956995010376
				0.12226122617721558	0.07391661405563354	0.009837210178375244	0.03760272264480591	0.015559375286102295	0.11152288317680359	0.04163619875907898	0.16234153509140015	0.019645631313323975	0.07200288772583008	0.038806259632110596	0.19682294130325317	0.06937402486801147	0.08527249097824097
0.07541477680206299	0.0013523697853088379	0.006306767463684082	0.12838536500930786	0.04874914884567261	0.06699556112289429	0.2900853455066681	0.1634998470544815	0.44233183562755585	0.28646284341812134	0.13147366046905518	0.058087944984436035	0.10809358954429626	0.20005449652671814	0.012229502201080322	0.011850237846374512	0.041713714599609375	0.040409088134765625
0.16693443059921265	0.07069307565689087	0.02277076244354248	0.14170831441879272	0.24418973922729492	0.2238098680973053	0.5150506794452667	0.005914807319641113	0.2766376733779907	0.1933569312095642	0.09863308072090149	0.1346549093723297	0.07678437232971191	0.09693354368209839	0.042804718017578125	0.025431931018829346	0.036126911640167236	0.05331313610076904
0.029061496257781982	0.05328267812728882	0.22155168652534485	0.1206912100315094				0.1445208191871643	0.14235657453536987	0.09538847208023071	0.044620513916015625	0.1410558819770813	0.0006459951400756836	0.057833075523376465	0.11391714215278625	0.3474005162715912	0.20374685525894165	0.19866794347763062
0.02897477149963379				0.11803041398525238	0.47587697207927704	0.45039843022823334	0.16460256278514862	0.005501508712768555	0.23393213748931885	0.12345296144485474	0.047965437173843384	0.018063396215438843	0.05710679292678833	0.332360178232193	0.026939064264297485	0.3941422700881958	0.18898454308509827
0.014559745788574219	0.05569642782211304	0.005955040454864502	0.006207287311553955	0.043686091899871826	0.025238633155822754	0.17600798606872559	0.18427908420562744	0.07814633846282959	0.11969095468521118	0.09923309087753296	0.27597784996032715	0.3537443280220032	0.2051854133605957	0.17396080493927002	0.18633344769477844	0.08222696185112	0.06733512878417969
0.00971829891204834				0.005437761545181274	0.08637207746505737	0.4383084774017334	0.0624658465385437	0.0074915289878845215	0.03389716148376465	0.020749986171722412	0.053254127502441406	0.18673503398895264	0.25806325674057007	0.3696138560771942	0.15819501876831055	0.25501009821891785	0.052647799253463745
0.09749013185501099	0.15067756175994873	0.10517758131027222	0.08819341659545898	0.2095731496810913	0.12210243940353394	0.04684489965438843	0.03930014371871948	0.04697465896606445	0.006402552127838135	0.08215951919555664	0.13904225826263428	0.038504838943481445	0.025024592876434326	0.08852070569992065	0.009696602821350098	0.042319655418395996	0.015191435813903809
0.08546316623687744	0.024348735809326172	0.019855797290802002	0.0019301176071166992	0.054499030113220215	0.017019271850585938	0.126858651638031	0.007434725761413574	0.18267828226089478	0.03449904918670654	0.023175954818725586	0.044667065143585205	0.06981891393661499	0.0058304667472839355	0.11727279424667358	0.04547238349914551	0.041882336139678955	0.003135859966278076
0.03389880061149597	0.19477123022079468	0.027839183807373047	0.02374744415283203	0.02224147319793701	0.076984703540802	0.04483896493911743	0.0014649629592895508	0.019268512725830078	0.0665859580039978				0.15054112672805786	0.04302406311035156	0.1849161684513092	0.06644156575202942	0.2960510551929474
0.06483250856399536	0.13153612613677979	0.052261292934417725	0.09408676624298096	0.1288434863090515	0.08873319625854492	0.08823078870773315	0.08072900772094727	0.09877079725265503	0.19756972789764404	0.0352347195148468	0.31522491574287415	0.11833518743515015	0.07404106855392456	0.5893742889165878	0.0411791056394577	0.06200814247131348	0.13115441799163818
0.06555765867233276	0.16319262981414795	0.16580671072006226	0.037754058837890625	0.0833701491355896	0.23154830932617188	0.2959286868572235	0.11181899905204773	0.10236591100692749	0.11166822910308838	0.07863840460777283	0.2602556645870209	0.38531821966171265	0.3635746240615845	0.2879113554954529	0.10590195655822754	0.11610046029090881	0.11901640892028809
0.0193292498588562	0.08321571350097656	0.23299860954284668	0.14535892009735107	0.22924649715423584	0.0037599802017211914	0.3116295337677002	0.09560048580169678	0.07201570272445679	0.11613869667053223	0.15837275981903076	0.024221360683441162	0.16859006881713867	0.14511477947235107	0.11241698265075684	0.12646996974945068	0.010206222534179688	0.07179796695709229
0.10887032747268677	0.07118678092956543	0.023329854011535645	0.25764280557632446	0.010151952505111694	0.10630741715431213	0.07518833875656128	0.0017459988594055176	0.021555066108703613	0.11366832256317139	0.19528180360794067	0.08281224966049194	0.09520429372787476	0.025499999523162842	0.012283742427825928	0.0845385193824768	0.12286138534545898	0.136549174785614
0.02826613187789917	0.08936429023742676	0.003929257392883301	0.005808055400848389	0.09044992923736572	0.04551512002944946	0.07798606157302856	0.050009846687316895	5.459785461425781e-05	0.00869286060333252	0.01986151933670044	0.08390766382217407	0.04726529121398926	0.006992936134338379	0.03294569253921509	0.047577619552612305		
0.02246224880218506	0.13929998874664307	0.10451644659042358	0.03300386667251587	0.26262882351875305	0.05672094225883484	0.18894881010055542	0.06750285625457764	0.03157323598861694	0.011319160461425781	0.059384942054748535	0.06205451488494873	0.02332329750061035	0.018372714519500732	0.04892468452453613	0.05660879611968994	0.07360661029815674	0.01658695936203003
	0.10072588920593262	0.024105727672576904	0.17068099975585938	0.019878506660461426	0.01346045732498169	0.01471799612045288	0.06354957818984985	0.05194276571273804	0.026247024536132812	0.06941914558410645	0.17151623964309692	0.22963380813598633	0.06753545999526978				0.0064171552658081055
0.12037236988544464	0.07712118327617645	0.14575646817684174	0.18753424286842346	0.272851824760437	0.24900215864181519	0.11943110823631287	0.10298528522253036	0.0001484788954257965	0.08424309268593788	0.46904589235782623	0.06036090850830078	0.045996785163879395					0.10256072878837585
0.16660034656524658	0.199753999710083	0.06375861167907715	0.12088397145271301	0.0573367178440094	0.035586774349212646	0.11746630072593689	0.08639338612556458	0.23875761032104492	0.08733722567558289	0.05965647101402283	0.10988962650299072	0.0927574634552002	0.01303863525390625	0.3117181956768036	0.25638547539711	0.030351251363754272	0.060552626848220825
0.04401201009750366	0.06941640377044678	0.004885852336883545	0.09335273504257202	0.045301735401153564	0.11313581466674805	0.14678841829299927	0.06567537784576416	0.060950279235839844	0.016521811485290527	0.041493117809295654	0.047482073307037354	0.05425989627838135	0.0705602765083313	0.13804477453231812	0.14102470874786377	0.1141183078289032	0.2597607672214508
0.16418048739433289	0.06112569570541382	0.11546862125396729	0.022009283304214478	0.026616841554641724	0.07499471306800842	0.11495053768157959	0.35697540640830994	0.09373116493225098	0.0660707950592041	0.025673985481262207	0.2338465452194214	0.21062707901000977	0.05056411027908325	0.1883106827735901	0.15220686793327332	0.1321462094783783	0.015005052089691162
0.11382734775543213	0.015043675899505615	0.06482946872711182	0.14704978466033936	0.0005466341972351074	0.013434290885925293	0.04117053747177124	0.09891355037689209	0.11094492673873901	0.07074636220932007	0.014891564846038818	0.006031632423400879	0.10003620386123657	0.12045365571975708	0.011089324951171875	0.09055566787719727	0.015761196613311768	0.0391467809677124
0.03663212060928345	0.034008026123046875	0.008211195468902588	0.02458256483078003	0.05524808168411255	0.015584409236907959	0.06858378648757935	0.016372621059417725	0.05481386184692383				0.06298321485519409	0.09589827060699463	0.09427940845489502	0.17293572425842285	0.31528526544570923	0.0653005838394165
0.15212741494178772	0.07300710678100586	0.08750203251838684	0.055633485317230225	0.021557629108428955	0.12992727756500244	0.08948451280593872	0.12274771928787231	0.16171079874038696	0.29283538460731506	0.02038753032684326	0.02627655863761902	0.07302269339561462	0.008614450693130493	0.2098957896232605	0.11379605531692505	0.15634071826934814	0.1768432855606079
0.06632715463638306	0.045683443546295166	0.03715932369232178	0.010946393013000488	0.11680012941360474	0.1226806640625	0.14999186992645264	0.013016462326049805	0.16773027181625366	0.15280818939208984	0.022456347942352295	0.07639461755752563	0.13174450397491455	0.11853575706481934	0.12360715866088867	0.09180188179016113	0.17117679119110107	0.08367651700973511
0.038561463356018066	0.20566782355308533	0.18405011296272278	0.09680330753326416	0.16270482540130615	0.284931480884552	0.01956993341445923	0.13692480325698853	0.2308761477470398	0.06673914194107056	0.05360400676727295	0.06682813167572021	0.03884762525558472	0.1450292468070984	0.05123734474182129	0.018262386322021484	0.09598791599273682	0.18070369958877563
0.12059944868087769	0.12373334169387817	0.2210170030593872	0.7510529682040215	0.10413157194852829	0.559709370136261	0.12676572799682617	0.14395660161972046	0.0608067512512207	0.012044668197631836	0.016021907329559326	0.034489452838897705	0.11720925569534302	0.0519261360168457	0.1024821400642395	0.05054926872253418	0.14928144216537476	0.020411133766174316
0.058440566062927246	0.10803061723709106	0.008350759744644165	0.12284195423126221	0.10745862126350403	0.28331756591796875	0.10457706451416016	0.04197460412979126	0.08448153734207153	0.02294236421585083	0.0006237626075744629	0.11965453624725342	0.08167475461959839				0.04204505681991577	0.07766497135162354
0.042215995490550995	0.39673978090286255	0.0662095844745636	0.04049807786941528	0.072355717420578	0.20394259691238403	0.2812551259994507	0.045383721590042114	0.024358361959457397	0.19804900884628296	0.2185579538345337	0.055187612771987915	0.2129422128200531	0.3249586522579193	0.009279757738113403	0.35018056631088257	0.12522685527801514	
0.028862416744232178	0.01937699317932129	0.06881994009017944	0.03848987817764282	0.07071644067764282	0.0789496898651123	0.06683677434921265	0.11850860714912415	0.01778620481491089	0.15517082810401917	0.03810542821884155	0.02425330877304077	0.07974302768707275	0.054356276988983154	0.025390207767486572	0.016114532947540283	0.04668760299682617	0.1285378336906433
0.13290297985076904	0.02633148431777954	0.0010939836502075195	0.003924965858459473	0.047577619552612305	0.03365015983581543	0.07674741744995117				0.0534633994102478	0.16527104377746582	0.1550094485282898	0.10946488380432129				
0.154229998588562	0.08561760187149048	0.08509540557861328	0.056023597717285156	0.09622520208358765	0.1606694459915161	0.1792481541633606	0.07436847686767578	0.05498248338699341	0.09859538078308105	0.12019616365432739	0.019293010234832764	0.04166436195373535	0.04129230976104736	0.047391653060913086	0.052506089210510254	0.11035275459289551	0.04547238349914551
0.16982561349868774	0.027254343032836914	0.036203980445861816	0.007654368877410889	0.04235196113586426	0.009520649909973145	0.024621546268463135	0.05523407459259033	0.031133949756622314	0.008674979209899902	0.013309359550476074	0.023494601249694824	0.04543030261993408	0.004474461078643799	0.019505798816680908	0.049587368965148926	0.03667879104614258	0.021511614322662354
0.009371399879455566	0.11906582117080688	0.09398949146270752	0.06948161125183105	0.21159368753433228	0.2212088704109192	0.09439963102340698	0.10381954908370972	0.02565157413482666	0.000899970531463623	0.10985010862350464	0.06329965591430664	0.2801377773284912	0.09435629844665527	0.1002764105796814	0.11015748977661133	0.21615397930145264	0.015440583229064941
0.01683935523033142	0.10009017586708069	0.16787868738174438	0.03772413730621338	0.10530418157577515	0.2012348771095276	0.20533698797225952	0.2243366539478302	0.06999123096466064	0.17110100388526917	0.03606858849525452	0.35653558373451233	0.22878599166870117	0.05365839600563049	0.37297794222831726	0.13547319173812866	0.26454704999923706	0.2831771969795227
		0.20639917254447937	0.031925320625305176	0.294864684343338	0.072934091091156	0.06286817789077759	0.1308111548423767	0.017567098140716553	0.06834372878074646				0.10351985692977905	0.039353787899017334	0.11549773812294006	0.00018459558486938477	0.014793217182159424
0.12575677037239075	0.11740988492965698	0.13426193594932556	0.16319355368614197	0.2042146921157837	0.20576775074005127	0.24434256553649902	0.05647093057632446	0.12240242958068848	0.0003917217254638672	0.3803582489490509	0.06751358509063721	0.4387076795101166	0.05198436975479126	0.158275306224823	0.08767116069793701	0.06610789895057678	0.33814629912376404
0.023493587970733643	0.2572857737541199	0.212569922208786	0.04507741332054138	0.07411378622055054	0.08504283428192139	0.1829284131526947	0.05763465166091919	0.024235934019088745	0.4146649241447449	0.04430735111236572	0.004673480987548828	0.23174721002578735					
0.0586361289024353	0.06046217679977417	0.02740579843521118	0.09282690286636353	0.10006719827651978	0.0179440975189209	0.07200288772583008	0.019645631313323975	0.02138906717300415	0.057642340660095215	0.03181803226470947	0.0132027268409729	0.013419628143310547				0.09916543960571289	0.05592489242553711
0.12218445539474487	0.03420799970626831	0.13565680384635925	0.3671630918979645	0.2607608139514923	0.12290331721305847	0.15756741166114807	0.024846643209457397	0.0034489035606384277	0.055242329835891724				0.06044921278953552	0.03062865138053894	0.1447608470916748	0.06590145826339722	
	0.33860906958580017	0.0001220703125	0.1137194037437439	0.1534498929977417	0.1389790177345276	0.020652592182159424	0.034729063510894775	0.06555753946304321	0.4260348230600357	0.048471078276634216	0.2442963421344757	0.021081924438476562	0.1554970145225525	0.0495302677154541	0.03417116403579712	0.06877434253692627	
0.07516616582870483	0.07469576597213745	0.08389639854431152	0.046112656593322754				0.1653384566307068	0.029388725757598877	0.0010136961936950684	0.005537092685699463	0.00010353326797485352	0.004678964614868164	0.11244833469390869	0.00868988037109375	0.136549174785614	0.017787516117095947	0.16048485040664673
0.05078089237213135	0.046562135219573975	0.05455273389816284	0.01907193660736084	0.007584750652313232	0.01075679063796997	0.0020624399185180664	0.0302504301071167	0.025986433029174805	0.04337543249130249	0.03133338689804077	0.016055703163146973	0.1224709153175354	0.0489809513092041	0.011274933815002441	0.053718507289886475	0.13797831535339355	0.017026245594024658
0.13073313236236572	0.12774473428726196	0.017072319984436035	0.06276798248291016	0.09219872951507568	0.12806499004364014	0.11613202095031738	0.05551445484161377	0.1310301423072815	0.06834793090820312	0.10286563634872437	0.05727583169937134	0.006912410259246826	0.10649603605270386	0.12472033500671387	0.050402820110321045	0.0009289383888244629	0.15118646621704102
0.5201823711395264	0.2576906085014343	0.058227360248565674	0.03743380308151245	0.020075321197509766	0.015849649906158447	4.3392181396484375e-05	0.16085511445999146	0.0009087324142456055				0.25902682542800903	0.1379850059747696	0.1534513682126999	0.36063775420188904	0.11236143112182617	0.11215907335281372
0.33298611640930176	0.12309455871582031	0.007582187652587891	0.041086792945861816	0.01885932683944702	0.05341273546218872	0.040336549282073975	0.006866276264190674	0.10443735122680664	0.1984935998916626	0.1368424892425537	0.09820222854614258				0.05733346939086914	0.03288614749908447	0.073580801486969
0.2898787558078766	0.38135990500450134	0.12292444705963135	0.08367359638214111	0.089152991771698	0.17492225766181946	0.004322350025177002	0.19369938969612122	0.0008369088172912598	0.1798350214958191	0.27937301993370056	0.035999804735183716	0.07055526971817017	0.11019736528396606	0.023506462574005127	0.1193702220916748	0.03900802135467529	0.06774353981018066
0.153531014919281	0.10937726497650146	0.1441744565963745	0.010098814964294434	0.16805654764175415	0.01836681365966797	0.18816250562667847	0.18078744411468506	0.282927930355072	0.17469418048858643	0.014623105525970459	0.09047853946685791	0.02673816680908203	0.17801600694656372	0.335761696100235	0.1000203788280487		
0.6666813567280769	0.051295578479766846	0.08023864030838013	0.14481455087661743	0.29830825328826904	0.21164032816886902	0.32284514605998993	0.2295253425836563	0.16464316844940186	0.3278232365846634	0.09291882812976837	0.4052935838699341	0.0202140212059021	0.09104424715042114	0.012346446514129639	0.09358429908752441	0.12905001640319824	0.3941164016723633
0.004742920398712158	0.3225291967391968	0.037382274866104126	0.4225042760372162	0.0077430009841918945	0.07475584745407104	0.04968041181564331	0.0588189959526062	0.016101300716400146	0.029704570770263672	0.06624436378479004	0.03956890106201172	0.16012775897979736	0.13761073350906372	0.182153582572937	0.18509459495544434	0.008169710636138916	0.10465237498283386
0.30144014954566956				0.02072000503540039	0.005478918552398682	0.0030162930488586426	0.007457554340362549	0.03614509105682373	0.010443031787872314	0.03639322519302368	0.028361976146697998	0.03342968225479126	0.5375247150659561	0.03789782524108887	0.39846594631671906	0.08066493272781372	0.26150667667388916
0.1321970820426941	0.04869246482849121	0.046507835388183594	0.026163697242736816	0.007644474506378174	0.018574416637420654	0.05468326807022095	0.12707650661468506				0.03648364543914795	0.013538658618927002	0.00758129358291626	0.008034586906433105	0.07502561807632446	0.0024306774139404297	0.04677081108093262
0.04051962494850159	0.158716082572937	0.03750598430633545	0.1104428768157959	0.05145227909088135	0.13005363941192627	0.025729984045028687	0.05226960778236389	0.05841287970542908	0.0947527289390564	0.1519351452589035	0.1047586053609848	0.10790011286735535	0.02179187536239624	0.17525550723075867	0.1402258723974228	0.3600062280893326	0.07487085461616516
0.0401114821434021	0.005294919013977051	0.13645631074905396	0.0349234938621521	0.008951008319854736	0.04396355152130127	0.18931767344474792	0.03205016255378723	0.007440745830535889	0.14472216367721558	0.08440721035003662	0.12659215927124023	0.15303993225097656	0.11097985506057739	0.12619203329086304	0.025098800659179688	0.006928205490112305	0.222051739692688
0.19408458471298218	0.030212700366973877	0.04900968074798584	0.1280829906463623	0.017525941133499146	0.06516048312187195	0.0060433149337768555	0.1710071563720703	0.3088025748729706	0.09476199746131897	0.0027201175689697266	0.1495194435119629	0.10668879747390747	0.14031583070755005	0.006039321422576904	0.1393914818763733	0.04577946662902832	0.0029560327529907227
	0.3029916286468506	0.3803582489490509	0.06751358509063721	0.2839982211589813	0.12187030911445618	0.3285641372203827	0.10540634393692017	0.10273468494415283	0.011414110660552979	0.07534116506576538				0.017415672540664673	0.33946046233177185	0.08702075481414795	0.25544267892837524
0.05788540840148926	0.01489335298538208	0.0524449348449707	0.35944879055023193	0.3868136405944824	0.16748613119125366	0.06972074508666992	0.04979562759399414	0.19267934560775757	0.2167990803718567	0.3426530361175537	0.011156737804412842	0.12266731262207031	0.06922799348831177	0.06525975465774536	0.136216402053833	0.023981690406799316	0.09117430448532104
0.04729056358337402	0.017974019050598145	0.03826558589935303	0.10159695148468018	0.042773425579071045	0.035064876079559326	0.17002999782562256	0.13599544763565063	0.1552397608757019	0.27511298656463623	0.18246984481811523	0.03184771537780762	0.16498973965644836	0.21899613738059998	0.01937699317932129	0.06881994009017944	0.03601276874542236	0.141268789768219
